207.5.172.32/28,AKAMAI-10
80.239.154.128/25,Akamai Technologies
23.0.48.0/20,Akamai Technologies
72.247.116.0/22,Akamai Technologies
63.237.95.0/26,Akamai Technologies
23.213.60.0/22,Akamai Technologies
184.24.224.0/20,Akamai Technologies
66.180.133.192/27,Akamai Technologies
195.59.54.0/23,Akamai International BV
201.220.10.0/24,Akamai
172.225.204.0/22,Akamai Technologies
23.2.92.0/22,Akamai Technologies
80.156.250.0/25,Akamai Technologies
72.247.144.0/21,Akamai Technologies
23.213.136.0/22,Akamai Technologies European
67.132.30.0/24,Akamai Technologies
23.1.44.0/22,Akamai Technologies European
184.85.210.0/24,Akamai Technologies
194.97.51.192/26,Akamai Technologies
165.254.155.0/24,Akamai
208.68.160.64/28,Akamai Technologies
190.90.222.0/23,Akamai Technologies
216.187.90.192/27,Akamai Technologies
195.27.192.0/25,Akamai Technologies
23.3.0.0/21,Akamai Technologies
81.52.251.0/24,Akamai Technologies
69.45.79.0/24,Akamai Technologies
172.227.48.0/20,Akamai Technologies
173.162.202.176/29,Akamai Technologies Inc-
173.223.232.0/23,Akamai Technologies
69.31.88.128/25,Akamai Technologies
23.78.0.0/18,Akamai Technologies
69.44.114.0/24,Akamai Technologies
184.28.188.0/23,Akamai Technologies
184.50.24.0/24,Akamai Technologies
216.246.122.0/24,Akamai Technologies
216.64.182.68/30,Google
23.202.192.0/19,Akamai Technologies
96.16.216.0/21,Akamai Technologies
65.171.126.0/23,Akamai Technologies
23.6.48.0/20,Akamai Technologies European
69.192.232.0/22,Akamai Technologies
199.192.112.0/22,Google Cloud
128.242.186.192/26,Akamai
23.13.182.0/23,Akamai Technologies
23.49.144.0/20,Akamai Technologies
23.66.160.0/19,Akamai Technologies European
23.202.80.0/20,Akamai Technologies
2.16.35.0/24,Akamai Technologies
88.221.32.0/19,Akamai Technologies
204.93.62.0/23,Akamai Technologies
23.209.192.0/19,Akamai Technologies European
69.22.148.0/22,Akamai Technologies
23.201.224.0/19,Akamai Technologies European
192.16.0.0/18,EdgeCast Networks
208.34.211.128/25,Akamai Technologies
84.53.128.0/22,Akamai Technologies @ Telefonica Spain
23.0.212.0/22,Akamai Technologies
216.206.12.128/26,Akamai Technologies
198.144.102.0/23,Akamai Technologies
209.211.216.0/24,Akamai Technologies
23.64.0.0/22,Akamai Technologies
206.80.26.152/30,Google
165.254.8.0/24,Akamai
184.27.200.0/23,Akamai Technologies
62.208.24.0/23,Akamai International BV
65.254.1.128/27,Akamai Technologies
23.36.64.0/20,Akamai Technologies
23.62.224.0/22,Akamai Technologies
216.148.222.16/28,Akamai Technologies
195.27.155.0/24,Akamai International BV
90.84.135.128/28,Akamai Technologies
69.31.54.0/25,Akamai Technologies
195.145.5.0/24,Akamai Technologies
23.211.96.0/19,Akamai Technologies
23.67.242.0/23,Akamai Technologies
23.41.172.0/22,Akamai Technologies
184.28.30.0/23,Akamai Technologies
96.16.122.0/23,Akamai Technologies
216.29.218.0/26,Akamai Technologies
199.3.186.64/26,Akamai Technologies
23.15.1.0/24,Akamai Technologies
23.0.196.0/22,Akamai Technologies European
23.62.104.0/23,Akamai Technologies
195.10.50.64/26,Akamai Technologies BV
23.251.130.0/23,Google Cloud
194.221.84.128/26,Akamai Technologies
23.197.208.0/20,Akamai Technologies
204.0.86.0/23,Akamai
2.19.208.0/20,Akamai Technologies
23.1.20.0/22,Akamai Technologies
66.171.230.0/23,Akamai Technologies
207.159.110.192/26,Akamai Technologies
77.67.96.0/22,Akamai Technologies
190.2.175.0/24,Akamai Technologies
23.77.92.0/22,Akamai Technologies
173.223.196.0/22,Akamai Technologies
165.254.246.0/25,Akamai
195.10.5.0/24,Akamai International BV
204.93.36.0/22,Akamai Technologies
23.3.72.0/23,Akamai Technologies
165.254.245.0/25,Akamai
63.233.71.16/29,Akamai Technologies
108.170.192.0/19,Google Cloud
63.80.138.0/24,WS/Akamai Technologies/Akamai Technologies
88.221.132.0/22,Akamai Technologies
184.51.76.0/22,Akamai Technologies
184.29.40.0/21,Akamai Technologies
80.150.133.0/24,Akamai Technologies
198.154.253.98/32,googleseopros.googleseopros.com
64.242.116.0/25,Akamai Technologies
165.254.47.0/24,Akamai
208.29.69.128/25,Akamai Technologies
77.67.48.128/26,Akamai Technologies
204.2.179.0/24,Akamai
90.84.50.128/25,Akamai Technologies
69.31.112.0/23,Akamai Technologies
64.86.101.0/27,Akamai Technologies
24.143.207.0/24,Akamai Technologies
23.1.238.0/23,Akamai Technologies
217.153.56.64/27,Akamai Technologies
23.197.252.0/22,Akamai Technologies
23.55.224.0/20,Akamai Technologies European
184.85.236.0/22,Akamai Technologies European
65.172.31.0/24,Akamai Technologies
165.254.16.64/26,Akamai
23.46.128.0/19,Akamai Technologies European
23.65.22.0/23,Akamai Technologies
209.12.169.92/30,Google
72.29.227.160/27,Akamai Technologies
204.2.199.0/24,Akamai
184.25.116.0/23,Akamai Technologies
213.155.153.128/26,Akamai Technologies
212.119.24.0/24,Akamai
184.84.209.0/24,Akamai Technologies Tokyo
209.170.105.64/26,Akamai Technologies
23.79.242.0/24,Akamai Technologies Tokyo
204.93.32.0/24,Akamai Technologies
80.239.231.128/25,Akamai Technologies
23.197.52.0/23,Akamai Technologies European
63.97.94.0/24,WS/Akamai Technologies/Akamai Technologies
184.84.228.0/22,Akamai Technologies
70.46.28.240/28,New Akamai servers
113.197.106.0/24,Google
208.22.87.0/24,Akamai Technologies
187.59.4.128/25,Akamai Technologies
23.251.128.0/24,Google Cloud
23.194.112.0/20,Akamai Technologies
204.245.152.64/26,Akamai
59.151.180.0/22,Akamai Technologies
23.44.144.0/20,Akamai Technologies
65.121.208.0/22,Akamai Technologies
194.25.94.0/23,Akamai Technologies
23.199.42.0/23,Akamai Technologies
80.169.166.152/29,Akamai Technologies Limited
23.41.16.0/20,Akamai Technologies
199.102.76.152/30,Andrew Gerrand
184.51.208.0/20,Akamai Technologies
23.42.128.0/18,Akamai Technologies
23.205.118.0/23,Akamai Technologies
216.246.75.0/24,Akamai Technologies
64.86.107.128/25,Akamai Technologies
72.246.92.0/23,Akamai Technologies
198.63.231.0/25,Akamai
184.25.144.0/23,Akamai Technologies
80.149.67.192/26,Akamai Technologies
96.17.163.0/24,Akamai Technologies
23.0.250.0/23,Akamai Technologies
209.71.15.64/27,Akamai Technologies
184.28.52.0/23,Akamai Technologies
194.217.240.64/27,Akamai Technologies
66.170.3.0/28,akamai-org
23.201.152.0/22,Akamai Technologies
63.148.206.0/23,Akamai Technologies
23.1.252.0/22,Akamai Technologies
216.148.221.0/28,Akamai Technologies
81.20.72.128/25,Akamai Technologies
64.132.194.144/28,Google
209.190.218.96/27,Akamai Technologies
193.108.152.0/22,Akamai Technologies
209.107.203.0/24,Akamai Technologies
23.196.8.0/21,Akamai Technologies
184.51.62.0/23,Akamai Technologies
23.74.32.0/20,Akamai Technologies European
23.15.128.0/23,Akamai Technologies
165.254.204.0/22,Akamai
173.222.180.0/22,Akamai Technologies European
184.84.223.0/24,Akamai Technologies
208.44.23.0/24,Akamai Technologies
69.31.106.0/24,Akamai Technologies_data
23.45.96.0/20,Akamai Technologies
184.29.90.0/23,Akamai Technologies
46.137.240.0/21,Amazon AWS Services - Cloudfront - ARN
23.196.96.0/19,Akamai Technologies European
23.3.32.0/20,Akamai Technologies
184.26.124.0/22,Akamai Technologies
80.156.70.0/24,Akamai Technologies
199.2.207.0/24,Akamai Technologies
69.192.208.0/20,Akamai Technologies
165.254.144.0/24,Akamai
23.74.2.0/23,Akamai Technologies
213.254.203.192/26,Akamai Technologies
63.141.192.0/23,Akamai Technologies
96.16.40.0/21,Akamai Technologies
209.12.169.172/30,Google
213.61.18.0/24,Akamai Technologies
23.53.192.0/20,Akamai Technologies
184.26.88.0/22,Akamai Technologies
204.2.144.128/25,Akamai
117.103.183.0/24,EdgeCast Networks
184.28.100.0/22,Akamai Technologies
172.227.8.0/22,Akamai Technologies
168.143.200.0/24,Akamai
184.28.222.0/23,Akamai Technologies
213.254.248.128/25,Akamai Technologies
144.188.128.0/24,Google
199.93.170.16/28,Akamai Technologies
23.196.6.0/23,Akamai Technologies European
198.144.115.0/24,Akamai Technologies
88.221.120.0/22,Akamai PA space
63.168.96.128/25,Akamai Technologies
23.200.144.0/20,Akamai Technologies
212.249.42.0/26,Akamai Technologies
23.219.164.0/23,Akamai Technologies European
23.204.0.0/19,Akamai Technologies
198.63.196.0/24,Akamai
209.234.167.128/30,Google
184.50.84.0/24,Akamai Technologies Tokyo
23.73.132.0/22,Akamai Technologies
88.221.240.0/20,Akamai Technologies
92.123.145.0/24,Akamai Technologies
209.170.91.128/25,Akamai Technologies
80.15.249.0/25,Akamai Technologies - US machines connected to FT
184.84.181.0/24,Akamai Technologies
23.201.110.0/23,Akamai Technologies European
23.6.16.0/20,Akamai Technologies
23.42.64.0/19,Akamai Technologies
63.243.169.128/25,Akamai Technologies
64.68.93.0/24,Google
69.31.125.64/27,Akamai Technologies
204.2.240.128/25,Akamai
184.51.140.0/22,Akamai Technologies
172.231.110.0/23,Akamai Technologies
67.148.147.0/24,Akamai Technologies
81.52.170.0/24,Akamai Technologies
96.17.69.0/24,Akamai Technologies
23.32.148.0/22,Akamai Technologies
128.241.221.0/24,Akamai
206.169.229.144/28,Akamai
23.2.160.0/20,Akamai Technologies
184.26.163.0/24,Akamai Technologies
165.254.126.0/23,Akamai
23.75.24.0/21,Akamai Technologies
65.197.244.0/24,WS/Akamai Technologies/Akamai Technologies
69.22.154.0/23,Akamai Technologies
184.51.124.0/23,Akamai Technologies
80.150.2.128/25,Akamai Technologies
173.222.220.0/22,Akamai Technologies
204.2.144.32/27,Akamai
63.151.118.0/23,Akamai Technologies
208.33.74.128/26,Akamai Technologies
23.34.52.0/22,Akamai Technologies
65.171.167.0/24,Akamai Technologies
184.87.128.0/21,Akamai Technologies
184.28.80.0/22,Akamai Technologies
184.51.4.0/24,Akamai Technologies
204.2.136.0/23,Akamai
23.58.224.0/19,Akamai Technologies
204.8.48.0/22,Akamai Technologies
84.53.132.0/22,Akamai Technologies
23.45.72.0/22,Akamai Technologies European
63.233.92.0/25,Akamai Technologies
72.22.185.192/26,Akamai Technologies
184.85.64.0/19,Akamai Technologies
65.113.34.0/24,Akamai Technologies
165.254.57.0/24,Akamai
23.209.0.0/18,Akamai Technologies European
23.50.174.0/23,Akamai Technologies
23.213.224.0/19,Akamai Technologies European
23.11.48.0/20,Akamai Technologies
66.102.13.0/24,Google Cloud
172.225.170.0/23,Akamai Technologies
194.221.65.0/24,Akamai International
23.210.88.0/22,Akamai Technologies
23.10.224.0/19,Akamai Technologies
63.144.151.144/29,Akamai Technologies
70.32.152.0/23,Google Cloud
216.253.153.0/24,Akamai Web Caching
23.34.96.0/20,Akamai Technologies
114.179.128.0/20,Akamai Technologies
173.223.140.0/22,Akamai Technologies
64.241.240.128/25,Akamai Technologies
128.11.28.16/28,Akamai Technologies
165.254.99.0/24,Akamai
198.87.188.0/25,Akamai
80.67.80.0/20,Akamai Technologies
217.212.252.128/25,Akamai Technologies
87.245.209.192/26,Akamai Technologies
92.122.51.0/24,Akamai Technologies
207.225.21.0/25,Akamai Technologies
165.254.44.0/23,Akamai
128.11.58.32/28,Akamai Technologies
184.24.148.0/23,Akamai Technologies
125.56.196.0/24,Akamai Technologies
213.61.179.216/29,Akamai Technologies Gmbh
162.222.178.0/23,Google Apps.
212.133.25.128/27,Akamai Technologies
23.194.100.0/22,Akamai Technologies
23.10.48.0/20,Akamai Technologies
172.229.208.0/20,Akamai Technologies
173.222.0.0/20,Akamai Technologies
193.108.88.0/21,Akamai Technologies
195.27.255.0/24,Akamai International BV
184.26.34.0/23,Akamai Technologies European
184.85.48.0/20,Akamai Technologies European
209.217.215.0/28,Akamai Technologies
209.92.223.64/27,Akamai Technologies
96.17.72.0/21,Akamai Technologies
119.73.252.240/28,Akamai Technologies (s) Pte Ltd
23.62.98.0/23,Akamai Technologies
184.29.78.0/23,Akamai Technologies
96.6.112.0/20,Akamai Technologies
23.194.0.0/18,Akamai Technologies European
64.86.146.0/23,Akamai Technologies
23.65.180.0/22,Akamai Technologies
66.100.211.128/26,Akamai Technologies
195.10.34.128/26,Akamai International BV
66.77.99.128/26,Akamai Technologies
64.132.34.64/27,Akamai
125.56.184.0/22,Akamai Technologies
23.1.64.0/19,Akamai Technologies
65.122.127.0/25,Akamai Technologies
199.237.104.0/25,Akamai
213.248.116.0/23,Akamai Technologies
60.254.152.0/21,Akamai Technologies
199.27.128.0/21,CloudFlare
125.56.209.0/24,Akamai Technologies Tokyo
23.45.76.0/22,Akamai Technologies
95.101.28.0/22,Akamai Technologies European
23.42.0.0/19,Akamai Technologies
184.28.158.0/23,Akamai Technologies
23.67.160.0/19,Akamai Technologies
165.254.24.64/26,Akamai
207.61.135.128/25,Akamai Technologies
96.7.58.0/23,Akamai Technologies
184.28.174.0/23,Akamai Technologies
23.78.128.0/19,Akamai Technologies
23.41.48.0/20,Akamai Technologies
23.220.146.0/23,Akamai Technologies
184.25.112.0/23,Akamai Technologies European
176.34.128.0/19,CloudFront DUB
165.254.137.64/26,Akamai
184.28.17.0/24,Akamai Technologies
184.28.180.0/23,Akamai Technologies
38.104.138.144/30,Google
92.123.72.0/21,Akamai Technologies
192.215.51.128/25,Akamai Technologies
213.248.112.128/25,Akamai Technologies
81.93.191.0/24,Akamai
172.229.58.0/23,Akamai Technologies
212.251.32.160/27,Akamai Technologies
118.214.96.0/20,Akamai Technologies
165.254.131.0/24,Akamai
184.86.160.0/19,Akamai Technologies
199.3.115.0/24,Akamai Technologies
184.28.148.0/22,Akamai Technologies
88.221.124.0/22,Akamai Technologies
23.199.228.0/22,Akamai Technologies European
195.175.68.0/24,Akamai Servers Located in Turkey
176.32.72.0/21,Amazon AWS Services - Cloudfront - DUB
184.27.216.0/23,Akamai Technologies
195.10.50.128/25,Akamai International BV
199.239.182.0/23,Akamai
217.212.244.96/27,Akamai Technologies
184.25.184.0/22,Akamai Technologies
81.219.246.128/28,AKAMAI TECHNOLOGIES POLAND Sp. z o.o.AKAMAI
216.206.89.0/24,Akamai Technologies
195.59.44.0/24,Akamai International B.V
165.254.92.0/22,Akamai
165.254.106.128/25,Akamai
80.148.42.128/25,Akamai Technologies
184.51.150.0/23,Akamai Technologies
173.245.48.0/20,CloudFlare
199.233.229.76/30,Andrew Gerrand
207.109.73.0/24,Akamai Technologies
63.241.29.128/25,Akamai Technologies
2.22.64.0/18,Akamai Technologies
195.59.145.0/25,Akamai International BV
67.23.53.44/30,Akamai Technologies
184.27.64.0/20,Akamai Technologies European
46.137.208.0/21,Amazon AWS Services - Cloudfront - LHR
23.52.0.0/20,Akamai Technologies
23.35.80.0/20,Akamai Technologies
23.251.134.0/24,Google
72.16.194.184/29,Google Inc. FKA At Last Software
96.6.208.0/20,Akamai Technologies
23.61.208.0/20,Akamai Technologies European
162.216.148.0/23,Google Cloud
70.32.154.0/24,Google
23.193.176.0/20,Akamai Technologies European
63.84.59.0/24,WS/Akamai Technologies/Akamai Technologies
23.75.32.0/19,Akamai Technologies European
96.17.96.0/21,Akamai Technologies
96.17.177.0/24,Akamai Technologies
184.24.96.0/19,Akamai Technologies
207.225.239.64/26,Akamai Technologies
195.10.18.0/26,Akamai Technologies
213.254.200.0/24,Akamai Technologies
198.144.117.0/25,Akamai Technologies
23.205.208.0/20,Akamai Technologies
23.55.136.0/21,Akamai Technologies
69.31.33.0/24,Akamai Technologies
72.247.136.0/21,Akamai Technologies European
23.79.128.0/19,Akamai Technologies
23.215.60.0/23,Akamai Technologies
198.104.196.0/23,Akamai
208.46.168.0/24,Akamai Technologies
184.85.254.0/23,Akamai Technologies European
50.116.77.15/32,googlesniper4you.com
65.121.214.0/24,Akamai Technologies
65.116.149.0/24,Akamai Technologies
23.15.196.0/22,Akamai Technologies
208.45.220.0/26,Akamai Technologies
124.155.192.0/24,Akamai Technologies
209.221.135.128/27,Akamai Technologies
184.28.204.0/23,Akamai Technologies
165.254.108.0/22,Akamai
64.73.37.160/27,AKAMAI/HMS
64.57.103.192/28,Akamai Technologies
184.87.140.0/22,Akamai Technologies
38.111.0.224/27,Akamai Technologies
23.3.208.0/20,Akamai Technologies
72.247.60.0/23,Akamai Technologies
23.79.246.0/24,Akamai Technologies
184.28.184.0/23,Akamai Technologies
184.50.160.0/20,Akamai Technologies European
66.102.14.0/23,Google
63.144.176.0/24,Akamai Technologies
65.124.217.72/29,Akamai Technologies
69.192.64.0/20,Akamai Technologies
23.4.64.0/20,Akamai Technologies
165.254.145.64/26,Akamai
64.68.89.0/24,Google
184.86.144.0/20,Akamai Technologies European
118.215.160.0/19,Akamai Technologies
207.201.196.60/30,Google
195.37.188.188/30,Akamai Technologies
23.32.144.0/22,Akamai Technologies European
72.246.36.0/22,Akamai Technologies European
23.52.40.0/21,Akamai Technologies
212.30.134.128/25,MTS's network for Akamai node
74.51.103.32/28,Akamai Technologies
96.17.0.0/22,Akamai Technologies
205.234.218.0/24,Akamai Technologies
81.52.205.0/24,Akamai Technologies
65.120.60.0/23,Akamai Technologies
66.162.132.16/28,Akamai
200.123.204.0/24,Akamai Argentina
128.11.1.116/30,Akamai Technologies
173.223.172.0/22,Akamai Technologies
23.77.0.0/19,Akamai Technologies
165.254.148.0/23,Akamai
195.243.29.0/24,Akamai Technologies
172.232.196.0/22,Akamai Technologies
216.64.156.80/28,Google
69.31.116.0/22,Akamai Technologies
173.222.80.0/20,Akamai Technologies
63.116.244.0/24,WS/Akamai Technologies/Akamai Technologies
76.231.185.48/29,Akamai Technologies
23.251.142.0/23,Google Cloud
69.31.36.0/24,Akamai Technologies
195.57.81.0/24,Akamai Technologies
207.67.100.160/30,Google
208.46.35.128/26,Akamai Technologies
23.38.224.0/19,Akamai Technologies
63.166.98.0/24,Akamai Technologies
184.87.204.0/22,Akamai Technologies
63.80.112.0/24,WS/Akamai Technologies/Akamai Technologies
59.151.128.0/21,Akamai Technologies
165.254.22.0/24,Akamai
216.25.252.0/26,EdgeCast Networks
2.21.0.0/17,Akamai Technologies
184.26.46.0/23,Akamai Technologies European
88.221.144.0/21,Akamai Technologies
23.74.28.0/23,Akamai Technologies
173.255.112.0/20,Google Cloud
213.0.89.64/26,Akamai Technologies
184.50.25.0/24,Akamai Technologies Tokyo
204.17.140.64/26,ACS Google Global Cache
212.243.152.96/27,Akamai Technologies
63.116.246.0/24,WS/Akamai Technologies/Akamai Technologies
69.44.177.192/26,Akamai Technologies
23.5.166.0/23,Akamai Technologies
23.48.144.0/22,Akamai Technologies
108.161.240.0/20,EdgeCast Networks
23.39.160.0/20,Akamai Technologies
184.84.172.0/22,Akamai Technologies
62.208.27.0/25,Akamai International
69.45.78.0/27,Akamai Technologies
184.30.192.0/19,Akamai Technologies
184.25.107.0/24,Akamai Technologies
208.34.84.16/28,Akamai Technologies
89.149.175.0/24,Akamai Technologies
23.37.32.0/19,Akamai Technologies European
81.52.130.0/23,Akamai Technologies - US machines connected to FT
23.46.176.0/20,Akamai Technologies European
195.59.43.128/26,Akamai International B.V
23.61.205.0/24,Akamai Technologies
198.87.182.0/24,Akamai
23.2.30.0/23,Akamai Technologies
118.215.64.0/21,Akamai Technologies
204.93.34.0/24,Akamai Technologies
206.104.149.128/25,Akamai Technologies
207.250.108.248/29,Google
134.170.0.0/16,Microsoft
156.151.0.0/16,Oracle corporation
157.56.0.0/14,Microsoft 
157.60.0.0/16,Microsoft
157.54.0.0/15,Microsoft
216.146.32.0/20,dyn
91.198.22.0/24,dyn
173.252.64.0/18,facebook
69.63.176.0/20,facebook
66.220.144.0/20,facebook
204.15.20.0/22,facebook
74.119.76.0/22,facebook
69.171.224.0/19,facebook


